Time,avgI1rd,avgI2rd,avgDrd
0.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00
3.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00
5.000000e-01,1.692569e+00,1.692569e+00,0.000000e+00
6.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00
8.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00
1.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.333333e+00,2.931615e+00,1.692569e+00,0.000000e+00
4.500000e+00,2.931615e+00,1.692569e+00,0.000000e+00
4.666667e+00,2.931615e+00,1.692569e+00,0.000000e+00
4.833333e+00,2.931615e+00,1.692569e+00,0.000000e+00
5.000000e+00,2.931615e+00,1.692569e+00,0.000000e+00
5.166667e+00,2.931615e+00,1.692569e+00,0.000000e+00
5.333333e+00,3.385138e+00,1.692569e+00,0.000000e+00
5.500000e+00,3.385138e+00,1.692569e+00,0.000000e+00
5.666667e+00,3.385138e+00,1.692569e+00,0.000000e+00
5.833333e+00,3.385138e+00,1.692569e+00,0.000000e+00
6.000000e+00,3.385138e+00,1.692569e+00,0.000000e+00
6.166667e+00,3.784699e+00,1.692569e+00,0.000000e+00
6.333333e+00,4.145930e+00,1.692569e+00,0.000000e+00
6.500000e+00,4.478116e+00,1.692569e+00,0.000000e+00
6.666667e+00,5.077706e+00,1.692569e+00,0.000000e+00
6.833333e+00,5.352372e+00,1.692569e+00,0.000000e+00
7.000000e+00,6.102643e+00,1.692569e+00,0.000000e+00
7.166667e+00,6.102643e+00,1.692569e+00,0.000000e+00
7.333333e+00,6.333012e+00,1.692569e+00,0.000000e+00
7.500000e+00,6.333012e+00,2.393654e+00,0.000000e+00
7.666667e+00,6.333012e+00,2.393654e+00,0.000000e+00
7.833333e+00,6.333012e+00,2.393654e+00,0.000000e+00
8.000000e+00,6.978640e+00,2.393654e+00,0.000000e+00
8.166667e+00,7.180961e+00,2.393654e+00,0.000000e+00
8.333333e+00,7.569398e+00,2.931615e+00,0.000000e+00
8.500000e+00,8.291860e+00,2.931615e+00,0.000000e+00
8.666667e+00,8.462844e+00,2.931615e+00,0.000000e+00
8.833333e+00,8.956232e+00,2.931615e+00,0.000000e+00
9.000000e+00,9.723067e+00,2.931615e+00,0.000000e+00
9.166667e+00,1.015541e+01,2.931615e+00,0.000000e+00
9.333333e+00,1.043369e+01,3.784699e+00,0.000000e+00
9.500000e+00,1.109892e+01,4.145930e+00,0.000000e+00
9.666667e+00,1.122723e+01,4.478116e+00,0.000000e+00
9.833333e+00,1.172646e+01,5.352372e+00,0.000000e+00
1.000000e+01,1.208736e+01,5.613615e+00,0.000000e+00
1.016667e+01,1.266602e+01,5.613615e+00,0.000000e+00
1.033333e+01,1.311058e+01,6.102643e+00,0.000000e+00
1.050000e+01,1.321938e+01,6.102643e+00,0.000000e+00
1.066667e+01,1.364593e+01,6.555291e+00,0.000000e+00
1.083333e+01,1.395728e+01,7.377736e+00,0.000000e+00
1.100000e+01,1.446131e+01,7.569398e+00,0.000000e+00
1.116667e+01,1.485223e+01,8.291860e+00,0.000000e+00
1.133333e+01,1.523312e+01,8.291860e+00,0.000000e+00
1.150000e+01,1.532686e+01,8.794845e+00,0.000000e+00
1.166667e+01,1.560471e+01,8.794845e+00,0.000000e+00
1.183333e+01,1.614608e+01,9.574615e+00,0.000000e+00
1.200000e+01,1.641006e+01,9.574615e+00,0.000000e+00
1.216667e+01,1.649712e+01,9.723067e+00,0.000000e+00
1.233333e+01,1.658372e+01,9.869287e+00,0.000000e+00
1.250000e+01,1.666987e+01,1.001337e+01,0.000000e+00
1.266667e+01,1.717770e+01,1.015541e+01,0.000000e+00
1.283333e+01,1.767094e+01,1.029549e+01,0.000000e+00
1.300000e+01,1.807169e+01,1.029549e+01,0.000000e+00
1.316667e+01,1.846375e+01,1.043369e+01,1.692569e+00
1.333333e+01,1.877150e+01,1.057009e+01,1.692569e+00
1.350000e+01,1.899904e+01,1.070474e+01,1.692569e+00
1.366667e+01,1.951966e+01,1.135410e+01,1.692569e+00
1.383333e+01,1.981101e+01,1.147956e+01,1.692569e+00
1.400000e+01,2.009814e+01,1.172646e+01,1.692569e+00
1.416667e+01,2.059099e+01,1.196827e+01,1.692569e+00
1.433333e+01,2.086739e+01,1.232209e+01,1.692569e+00
1.450000e+01,2.127526e+01,1.277861e+01,1.692569e+00
1.466667e+01,2.180722e+01,1.300087e+01,1.692569e+00
1.483333e+01,2.213321e+01,1.321938e+01,1.692569e+00
1.500000e+01,2.258168e+01,1.332730e+01,1.692569e+00
1.516667e+01,2.295912e+01,1.364593e+01,1.692569e+00
1.533333e+01,2.333045e+01,1.375049e+01,1.692569e+00
1.550000e+01,2.369596e+01,1.416105e+01,1.692569e+00
1.566667e+01,2.387662e+01,1.446131e+01,1.692569e+00
1.583333e+01,2.435182e+01,1.465808e+01,1.692569e+00
1.600000e+01,2.458598e+01,1.475547e+01,1.692569e+00
1.616667e+01,2.481793e+01,1.513880e+01,1.692569e+00
1.633333e+01,2.504773e+01,1.569624e+01,1.692569e+00
1.650000e+01,2.538853e+01,1.623455e+01,1.692569e+00
1.666667e+01,2.566908e+01,1.649712e+01,1.692569e+00
1.683333e+01,2.622116e+01,1.666987e+01,1.692569e+00
1.700000e+01,2.649289e+01,1.701011e+01,1.692569e+00
1.716667e+01,2.681533e+01,1.717770e+01,1.692569e+00
1.733333e+01,2.723932e+01,1.750807e+01,1.692569e+00
1.750000e+01,2.744885e+01,1.815078e+01,1.692569e+00
1.766667e+01,2.760496e+01,1.838600e+01,1.692569e+00
1.783333e+01,2.770854e+01,1.854116e+01,1.692569e+00
1.800000e+01,2.806808e+01,1.944613e+01,1.692569e+00
1.816667e+01,2.842306e+01,1.959290e+01,2.393654e+00
1.833333e+01,2.867393e+01,2.002674e+01,2.393654e+00
1.850000e+01,2.892263e+01,2.024018e+01,2.931615e+00
1.866667e+01,2.912005e+01,2.045139e+01,2.931615e+00
1.883333e+01,2.931615e+01,2.079863e+01,2.931615e+00
1.900000e+01,2.955944e+01,2.107231e+01,2.931615e+00
1.916667e+01,2.970446e+01,2.140949e+01,2.931615e+00
1.933333e+01,2.994460e+01,2.174144e+01,2.931615e+00
