Time,CC3DV,CC3DH,CC3DP,CC3DIFNe_Scalar,CC3DIFNe_Field,CC3DSTATP,CC3DIRF7,CC3DIRF7P,CC3DIFN
0.000000e+00,3.093381e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.201026e-28
1.666667e-01,3.867744e-12,1.000000e+00,1.000000e+00,7.271277e-28,0.000000e+00,5.666011e-26,2.082608e-27,2.215042e-28,1.327027e-27
3.333333e-01,4.835857e-12,1.000000e+00,1.000000e+00,2.602136e-27,3.924553e-28,2.631257e-25,1.040683e-26,1.190535e-27,3.593739e-27
5.000000e-01,6.046164e-12,1.000000e+00,1.000000e+00,7.312626e-27,1.451516e-27,8.470137e-25,3.508249e-26,4.223007e-27,9.342774e-27
6.666667e-01,7.559431e-12,1.000000e+00,1.000000e+00,1.924087e-26,4.140663e-27,2.386096e-24,1.014510e-25,1.266323e-26,2.356210e-26
8.333333e-01,9.451296e-12,1.000000e+00,1.000000e+00,4.886003e-26,1.096277e-26,6.298570e-24,2.714308e-25,3.477132e-26,5.804390e-26
1.000000e+00,1.181678e-11,1.000000e+00,1.000000e+00,1.209774e-25,2.792843e-26,1.599705e-23,6.934226e-25,9.049537e-26,1.403541e-25
1.166667e+00,1.477414e-11,1.000000e+00,1.000000e+00,2.937199e-25,6.929789e-26,3.957479e-23,1.717767e-24,2.271657e-25,3.342833e-25
1.333333e+00,1.847151e-11,1.000000e+00,1.000000e+00,7.019021e-25,1.685196e-25,9.599840e-23,4.161291e-24,5.554660e-25,7.860829e-25
1.500000e+00,2.309409e-11,1.000000e+00,1.000000e+00,1.655260e-24,4.032395e-25,2.292565e-22,9.908061e-24,1.331051e-24,1.828235e-24
1.666667e+00,2.887342e-11,1.000000e+00,1.000000e+00,3.859304e-24,9.519920e-25,5.404253e-22,2.326256e-23,3.138051e-24,4.210628e-24
1.833333e+00,3.609897e-11,1.000000e+00,1.000000e+00,8.908159e-24,2.221739e-24,1.259784e-21,5.397455e-23,7.298170e-24,9.611962e-24
2.000000e+00,4.513266e-11,1.000000e+00,1.000000e+00,2.037665e-23,5.132670e-24,2.907822e-21,1.239519e-22,1.677546e-23,2.176338e-23
2.166667e+00,5.642695e-11,1.000000e+00,1.000000e+00,4.622358e-23,1.174966e-23,6.652190e-21,2.820550e-22,3.816227e-23,4.890089e-23
2.333333e+00,7.054760e-11,1.000000e+00,1.000000e+00,1.040455e-22,2.667280e-23,1.509370e-20,6.364855e-22,8.600650e-23,1.090830e-22
2.500000e+00,8.820186e-11,1.000000e+00,1.000000e+00,2.324863e-22,6.007888e-23,3.398563e-20,1.425232e-21,1.921748e-22,2.416475e-22
2.666667e+00,1.102740e-10,1.000000e+00,1.000000e+00,5.158570e-22,1.343307e-22,7.597012e-20,3.168320e-21,4.259734e-22,5.317376e-22
2.833333e+00,1.378696e-10,1.000000e+00,1.000000e+00,1.136923e-21,2.982472e-22,1.686465e-19,6.994812e-21,9.370982e-22,1.162480e-21
3.000000e+00,1.723708e-10,1.000000e+00,1.000000e+00,2.489377e-21,6.577175e-22,3.718841e-19,1.534082e-20,2.046715e-21,2.525293e-21
3.166667e+00,2.155057e-10,1.000000e+00,1.000000e+00,5.415985e-21,1.440968e-21,8.147401e-19,3.343047e-20,4.439362e-21,5.451666e-21
3.333333e+00,2.694347e-10,1.000000e+00,1.000000e+00,1.170974e-20,3.136840e-21,1.773698e-18,7.239904e-20,9.564695e-21,1.169714e-20
3.500000e+00,3.368589e-10,1.000000e+00,1.000000e+00,2.516193e-20,6.785944e-21,3.837460e-18,1.558402e-19,2.047324e-20,2.494579e-20
3.666667e+00,4.211555e-10,1.000000e+00,1.000000e+00,5.374082e-20,1.458994e-20,8.325895e-18,3.204143e-19,3.952360e-20,4.795685e-20
3.833333e+00,5.265464e-10,1.000000e+00,1.000000e+00,1.055675e-19,3.117876e-20,1.728285e-17,6.347203e-19,7.153177e-20,8.607901e-20
4.000000e+00,6.583103e-10,1.000000e+00,1.000000e+00,1.933092e-19,6.162899e-20,3.381836e-17,1.221820e-18,1.272781e-19,1.519856e-19
4.166667e+00,8.230465e-10,1.000000e+00,1.000000e+00,3.442194e-19,1.136773e-19,6.322134e-17,2.315625e-18,2.331911e-19,2.775932e-19
4.333333e+00,1.029006e-09,1.000000e+00,1.000000e+00,6.249823e-19,2.033387e-19,1.169094e-16,4.249273e-18,4.069018e-19,4.829411e-19
4.500000e+00,1.286503e-09,1.000000e+00,1.000000e+00,1.098279e-18,3.690732e-19,2.112784e-16,7.724753e-18,7.191158e-19,8.537259e-19
4.666667e+00,1.608435e-09,1.000000e+00,1.000000e+00,1.938751e-18,6.503595e-19,3.781097e-16,1.385106e-17,1.256385e-18,1.494599e-18
4.833333e+00,2.010924e-09,1.000000e+00,1.000000e+00,3.400854e-18,1.148562e-18,6.711609e-16,2.459887e-17,2.181152e-18,2.604895e-18
5.000000e+00,2.514126e-09,1.000000e+00,1.000000e+00,5.936431e-18,2.016155e-18,1.183503e-15,4.334709e-17,3.756472e-18,4.511254e-18
5.166667e+00,3.143240e-09,1.000000e+00,1.000000e+00,1.030054e-17,3.521651e-18,2.074262e-15,7.581148e-17,6.404324e-18,7.747438e-18
5.333333e+00,3.929770e-09,1.000000e+00,1.000000e+00,1.773404e-17,6.115117e-18,3.610401e-15,1.317459e-16,1.085922e-17,1.326463e-17
5.500000e+00,4.913098e-09,1.000000e+00,1.000000e+00,3.040420e-17,1.053811e-17,6.248019e-15,2.275493e-16,1.832427e-17,2.267812e-17
5.666667e+00,6.142456e-09,1.000000e+00,1.000000e+00,5.201675e-17,1.807944e-17,1.077012e-14,3.900435e-16,3.071015e-17,3.880251e-17
5.833333e+00,7.679388e-09,1.000000e+00,1.000000e+00,8.899905e-17,3.094374e-17,1.852287e-14,6.651468e-16,5.119847e-17,6.637559e-17
6.000000e+00,9.600828e-09,1.000000e+00,1.000000e+00,1.522499e-16,5.295025e-17,3.181239e-14,1.129940e-15,8.512096e-17,1.137419e-16
6.166667e+00,1.200294e-08,1.000000e+00,1.000000e+00,2.607878e-16,9.058638e-17,5.462513e-14,1.913671e-15,1.412218e-16,1.954294e-16
6.333333e+00,1.500592e-08,1.000000e+00,1.000000e+00,4.477431e-16,1.551489e-16,9.387021e-14,3.238048e-15,2.340463e-16,3.377281e-16
6.500000e+00,1.875998e-08,1.000000e+00,1.000000e+00,7.725285e-16,2.663071e-16,1.617219e-13,5.479362e-15,3.874387e-16,5.851349e-16
6.666667e+00,2.345289e-08,1.000000e+00,1.000000e+00,1.337104e-15,4.592367e-16,2.795580e-13,9.245251e-15,6.361663e-16,1.014059e-15
6.833333e+00,2.931922e-08,1.000000e+00,1.000000e+00,2.316528e-15,7.944921e-16,4.842180e-13,1.563681e-14,1.044321e-15,1.767020e-15
7.000000e+00,3.665209e-08,1.000000e+00,1.000000e+00,4.030972e-15,1.376137e-15,8.408116e-13,2.660872e-14,1.726171e-15,3.114472e-15
7.166667e+00,4.581768e-08,1.000000e+00,1.000000e+00,7.082968e-15,2.393478e-15,1.468544e-12,4.541199e-14,2.857014e-15,5.539978e-15
7.333333e+00,5.727331e-08,1.000000e+00,1.000000e+00,1.256245e-14,4.201346e-15,2.582538e-12,7.824543e-14,4.781087e-15,9.959711e-15
7.500000e+00,7.159004e-08,1.000000e+00,1.000000e+00,2.251273e-14,7.442994e-15,4.580383e-12,1.359626e-13,8.069092e-15,1.808258e-14
7.666667e+00,8.948070e-08,1.000000e+00,1.000000e+00,4.074953e-14,1.332149e-14,8.197571e-12,2.388017e-13,1.379562e-14,3.320370e-14
7.833333e+00,1.118347e-07,9.999999e-01,1.000000e+00,7.457809e-14,2.408260e-14,1.481881e-11,4.239165e-13,2.386687e-14,6.153067e-14
8.000000e+00,1.397614e-07,9.999999e-01,1.000000e+00,1.378097e-13,4.401672e-14,2.705477e-11,7.607904e-13,4.181377e-14,1.150464e-13
8.166667e+00,1.746432e-07,9.999999e-01,1.000000e+00,2.569832e-13,8.123858e-14,4.987018e-11,1.380316e-12,7.419221e-14,2.166781e-13
8.333333e+00,2.182019e-07,9.999999e-01,1.000000e+00,4.829237e-13,1.513222e-13,9.273759e-11,2.530271e-12,1.332254e-13,4.105010e-13
8.500000e+00,2.725799e-07,9.999999e-01,1.000000e+00,9.132563e-13,2.840920e-13,1.737797e-10,4.682265e-12,2.419944e-13,7.816234e-13
8.666667e+00,3.404392e-07,9.999998e-01,1.000000e+00,1.736275e-12,5.368195e-13,3.277884e-10,8.736367e-12,4.442196e-13,1.494113e-12
8.833333e+00,4.250827e-07,9.999998e-01,1.000000e+00,3.315007e-12,1.019923e-12,6.216545e-10,1.641612e-11,8.229960e-13,2.864611e-12
9.000000e+00,5.306010e-07,9.999997e-01,1.000000e+00,6.349916e-12,1.946271e-12,1.184110e-09,3.102716e-11,1.536849e-12,5.503737e-12
9.166667e+00,6.620472e-07,9.999997e-01,1.000000e+00,1.219196e-11,3.726557e-12,2.262931e-09,5.891393e-11,2.888929e-12,1.058745e-11
9.333333e+00,8.256452e-07,9.999996e-01,1.000000e+00,2.344370e-11,7.152879e-12,4.334679e-09,1.122542e-10,5.458915e-12,2.037767e-11
9.500000e+00,1.029047e-06,9.999995e-01,1.000000e+00,4.511280e-11,1.375133e-11,8.314803e-09,2.143970e-10,1.035601e-11,3.921310e-11
9.666667e+00,1.281568e-06,9.999994e-01,1.000000e+00,8.681120e-11,2.645865e-11,1.595802e-08,4.100328e-10,1.969903e-11,7.538460e-11
9.833333e+00,1.594529e-06,9.999992e-01,1.000000e+00,1.669244e-10,5.091307e-11,3.061691e-08,7.844486e-10,3.752751e-11,1.446640e-10
1.000000e+01,1.981559e-06,9.999991e-01,1.000000e+00,3.204698e-10,9.790296e-11,5.866958e-08,1.499755e-09,7.151532e-11,2.768752e-10
1.016667e+01,2.458919e-06,9.999988e-01,1.000000e+00,6.137687e-10,1.879851e-10,1.121828e-07,2.862444e-09,1.361716e-10,5.279816e-10
1.033333e+01,3.045774e-06,9.999986e-01,1.000000e+00,1.171529e-09,3.601156e-10,2.138236e-07,5.447991e-09,2.587559e-10,1.002006e-09
1.050000e+01,3.764336e-06,9.999982e-01,1.000000e+00,2.226153e-09,6.876011e-10,4.057915e-07,1.032754e-08,4.900749e-10,1.889995e-09
