Time,avgI1rd,avgI2rd,avgDrd
0.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00
3.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00
5.000000e-01,1.692569e+00,1.692569e+00,0.000000e+00
6.666667e-01,1.692569e+00,1.692569e+00,0.000000e+00
8.333333e-01,1.692569e+00,1.692569e+00,0.000000e+00
1.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
1.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
2.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
3.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.000000e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.166667e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.333333e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.500000e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.666667e+00,1.692569e+00,1.692569e+00,0.000000e+00
4.833333e+00,1.692569e+00,1.692569e+00,0.000000e+00
5.000000e+00,2.393654e+00,1.692569e+00,0.000000e+00
5.166667e+00,2.393654e+00,2.393654e+00,0.000000e+00
5.333333e+00,2.393654e+00,2.393654e+00,0.000000e+00
5.500000e+00,2.393654e+00,2.393654e+00,0.000000e+00
5.666667e+00,3.385138e+00,2.393654e+00,0.000000e+00
5.833333e+00,3.385138e+00,2.393654e+00,0.000000e+00
6.000000e+00,3.385138e+00,2.393654e+00,0.000000e+00
6.166667e+00,4.478116e+00,2.393654e+00,0.000000e+00
6.333333e+00,4.787307e+00,2.393654e+00,0.000000e+00
6.500000e+00,5.077706e+00,2.393654e+00,0.000000e+00
6.666667e+00,5.352372e+00,2.393654e+00,0.000000e+00
6.833333e+00,5.613615e+00,2.393654e+00,0.000000e+00
7.000000e+00,5.863230e+00,2.393654e+00,0.000000e+00
7.166667e+00,6.102643e+00,2.393654e+00,0.000000e+00
7.333333e+00,6.102643e+00,2.393654e+00,0.000000e+00
7.500000e+00,6.555291e+00,2.393654e+00,0.000000e+00
7.666667e+00,6.770275e+00,2.393654e+00,0.000000e+00
7.833333e+00,6.978640e+00,2.931615e+00,0.000000e+00
8.000000e+00,6.978640e+00,2.931615e+00,0.000000e+00
8.166667e+00,7.569398e+00,2.931615e+00,0.000000e+00
8.333333e+00,7.938851e+00,2.931615e+00,0.000000e+00
8.500000e+00,8.117275e+00,2.931615e+00,0.000000e+00
8.666667e+00,8.462844e+00,2.931615e+00,0.000000e+00
8.833333e+00,8.794845e+00,2.931615e+00,0.000000e+00
9.000000e+00,1.001337e+01,3.385138e+00,0.000000e+00
9.166667e+00,1.043369e+01,4.145930e+00,0.000000e+00
9.333333e+00,1.057009e+01,4.478116e+00,0.000000e+00
9.500000e+00,1.070474e+01,4.787307e+00,0.000000e+00
9.666667e+00,1.083773e+01,5.352372e+00,0.000000e+00
9.833333e+00,1.096910e+01,5.613615e+00,0.000000e+00
1.000000e+01,1.135410e+01,6.102643e+00,0.000000e+00
1.016667e+01,1.172646e+01,6.333012e+00,0.000000e+00
1.033333e+01,1.232209e+01,6.333012e+00,0.000000e+00
1.050000e+01,1.289022e+01,6.770275e+00,0.000000e+00
1.066667e+01,1.289022e+01,6.770275e+00,0.000000e+00
1.083333e+01,1.300087e+01,6.978640e+00,0.000000e+00
1.100000e+01,1.343435e+01,7.756324e+00,0.000000e+00
1.116667e+01,1.375049e+01,7.938851e+00,0.000000e+00
1.133333e+01,1.436192e+01,8.291860e+00,0.000000e+00
1.150000e+01,1.475547e+01,8.462844e+00,0.000000e+00
1.166667e+01,1.504388e+01,8.462844e+00,0.000000e+00
1.183333e+01,1.532686e+01,9.114762e+00,0.000000e+00
1.200000e+01,1.542004e+01,9.270581e+00,0.000000e+00
1.216667e+01,1.587770e+01,9.574615e+00,0.000000e+00
1.233333e+01,1.614608e+01,1.001337e+01,0.000000e+00
1.250000e+01,1.675558e+01,1.070474e+01,1.692569e+00
1.266667e+01,1.717770e+01,1.109892e+01,1.692569e+00
1.283333e+01,1.750807e+01,1.135410e+01,1.692569e+00
1.300000e+01,1.783232e+01,1.147956e+01,1.692569e+00
1.316667e+01,1.838600e+01,1.196827e+01,1.692569e+00
1.333333e+01,1.892349e+01,1.220529e+01,1.692569e+00
1.350000e+01,1.929825e+01,1.255243e+01,1.692569e+00
1.366667e+01,1.973857e+01,1.266602e+01,1.692569e+00
1.383333e+01,1.995509e+01,1.300087e+01,1.692569e+00
1.400000e+01,2.052131e+01,1.332730e+01,1.692569e+00
1.416667e+01,2.093592e+01,1.332730e+01,1.692569e+00
1.433333e+01,2.114018e+01,1.332730e+01,1.692569e+00
1.450000e+01,2.160927e+01,1.332730e+01,1.692569e+00
1.466667e+01,2.206840e+01,1.364593e+01,1.692569e+00
1.483333e+01,2.219783e+01,1.405953e+01,1.692569e+00
1.500000e+01,2.245446e+01,1.446131e+01,1.692569e+00
1.516667e+01,2.289665e+01,1.475547e+01,1.692569e+00
1.533333e+01,2.333045e+01,1.504388e+01,1.692569e+00
1.550000e+01,2.345292e+01,1.532686e+01,1.692569e+00
1.566667e+01,2.363544e+01,1.569624e+01,1.692569e+00
1.583333e+01,2.399630e+01,1.587770e+01,1.692569e+00
1.600000e+01,2.441057e+01,1.614608e+01,1.692569e+00
1.616667e+01,2.470223e+01,1.649712e+01,1.692569e+00
1.633333e+01,2.493309e+01,1.658372e+01,1.692569e+00
1.650000e+01,2.516184e+01,1.692569e+01,1.692569e+00
1.666667e+01,2.550112e+01,1.717770e+01,1.692569e+00
1.683333e+01,2.566908e+01,1.750807e+01,1.692569e+00
1.700000e+01,2.572482e+01,1.783232e+01,1.692569e+00
1.716667e+01,2.594659e+01,1.799225e+01,1.692569e+00
1.733333e+01,2.611168e+01,1.830793e+01,1.692569e+00
1.750000e+01,2.633019e+01,1.861826e+01,1.692569e+00
1.766667e+01,2.654690e+01,1.884765e+01,1.692569e+00
1.783333e+01,2.665460e+01,1.907428e+01,1.692569e+00
1.800000e+01,2.681533e+01,1.922389e+01,1.692569e+00
1.816667e+01,2.708110e+01,1.944613e+01,1.692569e+00
1.833333e+01,2.760496e+01,1.981101e+01,1.692569e+00
1.850000e+01,2.786320e+01,2.024018e+01,1.692569e+00
1.866667e+01,2.827147e+01,2.066043e+01,1.692569e+00
1.883333e+01,2.857385e+01,2.100423e+01,1.692569e+00
1.900000e+01,2.867393e+01,2.107231e+01,1.692569e+00
1.916667e+01,2.902151e+01,2.120783e+01,1.692569e+00
1.933333e+01,2.941371e+01,2.147629e+01,1.692569e+00
