Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,2.935750e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.737771e-29
1.666667e-01,2.171789e-11,1.000000e+00,1.000000e+00,0.000000e+00,1.440362e-28,5.294446e-30,5.631169e-31,2.806670e-26
3.333333e-01,1.606632e-10,1.000000e+00,1.000000e+00,6.294352e-29,6.003704e-26,2.219651e-27,2.519875e-28,1.161313e-23
5.000000e-01,1.188506e-09,1.000000e+00,1.000000e+00,2.625357e-26,2.481556e-23,9.136925e-25,1.081624e-25,4.785080e-21
6.666667e-01,8.791394e-09,1.000000e+00,1.000000e+00,1.086302e-23,1.123432e-20,1.450232e-22,3.287823e-24,2.830095e-18
8.333333e-01,6.500046e-08,1.000000e+00,1.000000e+00,4.476033e-21,6.707766e-18,6.272812e-20,7.610757e-22,1.277452e-15
1.000000e+00,4.789807e-07,1.000000e+00,1.000000e+00,2.646260e-18,3.029037e-15,2.822545e-17,3.239702e-19,5.125069e-13
1.166667e+00,3.444577e-06,9.999998e-01,1.000000e+00,1.194810e-15,1.211147e-12,1.124306e-14,1.275254e-16,2.042737e-10
1.333333e+00,2.112498e-05,9.999989e-01,1.000000e+00,4.794231e-13,4.695670e-10,4.237816e-12,4.660518e-14,7.265085e-08
1.500000e+00,6.880162e-05,9.999963e-01,1.000000e+00,1.910890e-10,1.390195e-07,1.045713e-09,9.618674e-12,2.868663e-06
1.666667e+00,9.763997e-05,9.999947e-01,1.000000e+00,6.797276e-08,2.625693e-06,1.049839e-08,6.545581e-11,2.099733e-06
1.833333e+00,1.011741e-04,9.999943e-01,1.000000e+00,2.716560e-06,5.291030e-06,3.555155e-08,3.666886e-10,6.979239e-07
2.000000e+00,9.896099e-05,9.999943e-01,1.000000e+00,3.427767e-06,8.278970e-06,1.038180e-07,2.118226e-09,1.763112e-07
2.166667e+00,9.592984e-05,9.999943e-01,1.000000e+00,2.502074e-06,1.043912e-05,2.124022e-07,6.779204e-09,4.443658e-08
2.333333e+00,9.285848e-05,9.999942e-01,1.000000e+00,1.515161e-06,1.160269e-05,3.412888e-07,1.521220e-08,2.186212e-08
2.500000e+00,8.986387e-05,9.999942e-01,1.000000e+00,8.592957e-07,1.205849e-05,4.734281e-07,2.759383e-08,2.853049e-08
2.666667e+00,8.696212e-05,9.999942e-01,1.000000e+00,4.842142e-07,1.211150e-05,5.990462e-07,4.365326e-08,4.538218e-08
2.833333e+00,8.415340e-05,9.999942e-01,1.000000e+00,2.879995e-07,1.197952e-05,7.141361e-07,6.291410e-08,6.783020e-08
3.000000e+00,8.143526e-05,9.999942e-01,1.000000e+00,1.978386e-07,1.180123e-05,8.182710e-07,8.485694e-08,9.438121e-08
3.166667e+00,7.880490e-05,9.999942e-01,1.000000e+00,1.701464e-07,1.166152e-05,9.129964e-07,1.090102e-07,1.242168e-07
3.333333e+00,7.625949e-05,9.999942e-01,1.000000e+00,1.800036e-07,1.161172e-05,1.000829e-06,1.349943e-07,1.567414e-07
3.500000e+00,7.379630e-05,9.999942e-01,1.000000e+00,2.131959e-07,1.168265e-05,1.084676e-06,1.625390e-07,1.915151e-07
3.666667e+00,7.141276e-05,9.999942e-01,1.000000e+00,2.614951e-07,1.189269e-05,1.167510e-06,1.914846e-07,2.282456e-07
3.833333e+00,6.910619e-05,9.999942e-01,1.000000e+00,3.200490e-07,1.225264e-05,1.252202e-06,2.217762e-07,2.667822e-07
4.000000e+00,0.000000e+00,1.000000e+00,9.999942e-01,3.859658e-07,1.123153e-05,1.338848e-06,2.534069e-07,3.071052e-07
4.166667e+00,5.871220e-11,1.000000e+00,9.999942e-01,4.193184e-07,1.198271e-05,1.435432e-06,2.865917e-07,3.493072e-07
4.333333e+00,4.812824e-10,1.000000e+00,9.999942e-01,4.895404e-07,1.289293e-05,1.541292e-06,3.214773e-07,3.935885e-07
4.500000e+00,3.601274e-09,1.000000e+00,9.999942e-01,5.637911e-07,1.396484e-05,1.658528e-06,3.583206e-07,4.402369e-07
4.666667e+00,2.666800e-08,1.000000e+00,9.999942e-01,6.420343e-07,1.520160e-05,1.789094e-06,3.974324e-07,4.896164e-07
4.833333e+00,1.972730e-07,1.000000e+00,9.999942e-01,7.245017e-07,1.660736e-05,1.934833e-06,4.391701e-07,5.421549e-07
5.000000e+00,1.458563e-06,9.999999e-01,9.999942e-01,8.116365e-07,1.818757e-05,2.097501e-06,4.839292e-07,5.983117e-07
5.166667e+00,1.075100e-05,9.999994e-01,9.999942e-01,9.040520e-07,1.994832e-05,2.278645e-06,5.321125e-07,6.583912e-07
5.333333e+00,7.752072e-05,9.999959e-01,9.999942e-01,1.002482e-06,2.188893e-05,2.478405e-06,5.839062e-07,7.250339e-07
5.500000e+00,4.847833e-04,9.999743e-01,9.999942e-01,1.107592e-06,2.395185e-05,2.685857e-06,6.375953e-07,2.224612e-06
5.666667e+00,1.767208e-03,9.999058e-01,9.999942e-01,1.222210e-06,2.840488e-05,2.843270e-06,6.801202e-07,5.923894e-05
5.833333e+00,3.193373e-03,9.998276e-01,9.999827e-01,2.639490e-06,7.380494e-05,2.830707e-06,6.652531e-07,8.511996e-05
6.000000e+00,3.900332e-03,9.997862e-01,9.999425e-01,5.088767e-05,1.017364e-04,2.192711e-06,4.959703e-07,7.666622e-05
6.166667e+00,4.690475e-03,9.997386e-01,9.999252e-01,8.562463e-05,1.393514e-04,2.029204e-06,4.343426e-07,6.672704e-05
6.333333e+00,5.388487e-03,9.996950e-01,9.999080e-01,1.045490e-04,1.718668e-04,1.966711e-06,3.791169e-07,5.530870e-05
6.500000e+00,6.361266e-03,9.996360e-01,9.998907e-01,1.085095e-04,2.020208e-04,2.120278e-06,3.581138e-07,7.515989e-05
