Time,V,H,P,IFNe,STATP,IRF7,IRF7P,IFN
0.000000e+00,3.093381e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.470270e-08
1.666667e-01,3.867741e-12,1.000000e+00,1.000000e+00,0.000000e+00,3.476924e-08,3.225109e-10,3.625667e-12,2.098897e-08
3.333333e-01,4.835849e-12,1.000000e+00,1.000000e+00,1.373510e-08,1.014746e-07,1.531853e-09,3.096641e-11,2.672193e-08
5.000000e-01,6.046147e-12,1.000000e+00,1.000000e+00,2.702096e-08,1.966361e-07,4.073694e-09,1.176839e-10,3.355694e-08
6.666667e-01,7.559396e-12,1.000000e+00,1.000000e+00,3.954746e-08,3.204342e-07,8.319451e-09,3.108851e-10,4.212198e-08
8.333333e-01,9.451233e-12,1.000000e+00,1.000000e+00,5.269362e-08,4.764098e-07,1.463991e-08,6.673837e-10,5.294569e-08
1.000000e+00,1.181667e-11,1.000000e+00,1.000000e+00,6.779041e-08,6.709992e-07,2.346313e-08,1.254210e-09,6.664061e-08
1.166667e+00,1.477395e-11,1.000000e+00,1.000000e+00,8.605004e-08,9.134293e-07,3.532080e-08,2.150782e-09,8.395891e-08
1.333333e+00,1.847119e-11,1.000000e+00,1.000000e+00,1.086990e-07,1.215931e-06,5.089057e-08,3.452404e-09,1.058325e-07
1.500000e+00,2.309357e-11,1.000000e+00,1.000000e+00,1.371020e-07,1.594205e-06,7.104041e-08,5.275011e-09,1.334238e-07
1.666667e+00,2.887258e-11,1.000000e+00,1.000000e+00,1.728661e-07,2.068129e-06,9.687918e-08,7.761227e-09,1.681784e-07
1.833333e+00,3.609762e-11,1.000000e+00,1.000000e+00,2.179446e-07,2.662698e-06,1.298174e-07,1.108795e-08,2.119089e-07
2.000000e+00,4.513049e-11,1.000000e+00,1.000000e+00,2.747425e-07,3.409253e-06,1.716415e-07,1.547575e-08,2.668728e-07
2.166667e+00,5.642349e-11,1.000000e+00,1.000000e+00,3.462508e-07,4.347026e-06,2.246071e-07,2.120062e-08,3.358919e-07
2.333333e+00,7.054209e-11,1.000000e+00,1.000000e+00,4.361928e-07,5.525082e-06,2.915536e-07,2.860846e-08,4.224963e-07
2.500000e+00,8.819311e-11,1.000000e+00,1.000000e+00,5.492144e-07,7.004774e-06,3.760491e-07,3.813318e-08,5.311086e-07
2.666667e+00,1.102602e-10,1.000000e+00,1.000000e+00,6.911209e-07,8.862822e-06,4.825709e-07,5.031920e-08,6.672496e-07
2.833333e+00,1.409411e-10,1.000000e+00,1.000000e+00,8.691770e-07,1.119514e-05,6.167313e-07,6.584953e-08,8.525287e-07
3.000000e+00,1.762040e-10,1.000000e+00,1.000000e+00,1.092461e-06,1.415641e-05,7.858831e-07,8.558441e-08,1.072458e-06
3.166667e+00,2.202871e-10,1.000000e+00,1.000000e+00,1.386061e-06,1.789365e-05,9.993917e-07,1.106179e-07,1.345706e-06
3.333333e+00,2.753952e-10,1.000000e+00,1.000000e+00,1.749982e-06,2.259071e-05,1.268717e-06,1.423315e-07,1.687427e-06
3.500000e+00,3.442837e-10,1.000000e+00,1.000000e+00,2.201668e-06,2.848188e-05,1.608007e-06,1.824584e-07,2.115116e-06
3.666667e+00,4.303953e-10,1.000000e+00,1.000000e+00,2.764690e-06,3.586316e-05,2.034864e-06,2.331666e-07,2.650419e-06
